Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
511	Unknown	922	2.688	3.500	4.397	518.07452	2218	37449	1.000	2218.37500	9.453	0.787	1.000	0.972		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2218.37500	518.07452:3360 519.08258:606 520.08051:392	149.02457:1296 172.99283:2764 188.98787:712 245.04546:672 253.05023:5408 255.06491:12646 256.07043:1062 333.00793:3200 335.02335:10174 336.02545:1288 337.03821:1216
512	low score: NCGC00169850-02_C24H30O12_2H-Pyran-4-acetic acid, 5-carboxy-3-ethylidene-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-, alpha-[2-(4-hydroxyphenyl)ethyl] ester, (2S,3Z,4S)-	922	2.790	3.500	4.496	555.16943	1965	35105	1.000	1964.75000	8.680	0.916	1.000	0.972		[M+HCOO]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	555.17200	C24H30O12	Terpene glycosides	BSUNYCAAALCBNU-MONCMAELSA-N	O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C=C3	530	False	True	False	0.00	0.97	0.013	0.170	0.100	1.00	0.02	0.615	1964.75000	555.16943:2868 556.17456:696	79.95555:1598 172.99278:1008 182.04677:1342 187.00891:1292 188.98689:1626 245.04939:1326 290.13785:860 292.15417:3346 293.15765:664 321.04385:690 370.09576:3608 371.10165:906 372.11185:14688 373.11435:2786 374.11020:1104
513	Unknown	934	2.688	3.549	4.496	82.99535	1266	24762	1.000	1266.25000	6.204	0.887	1.000	0.799		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1266.25000	82.99535:1450	null
514	Unknown	934	2.382	3.549	4.348	126.98531	11486	257071	1.000	11486.25000	17.897	0.877	1.000	0.841		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11486.25000	126.98531:13604 127.98739:796 128.97971:776	82.99506:1546
515	2-(Hydroxymethyl)-6-methylpyridin-3-ol	934	2.330	3.549	4.546	138.05521	38315	991964	1.000	38314.50000	29.402	0.726	1.000	0.502		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	138.05611	C7H9NO2	null	PAGTXDLKXRBHFL-UHFFFAOYSA-N		430	False	True	True	0.00	1.00	0.603	0.665	0.843	3.00	0.75	1.538	38314.50000	138.05521:47414 139.05865:3162	76.96900:2314 92.04910:800 94.97924:626 108.04484:2942 120.04349:716 124.01576:800 138.05602:1008
516	Unknown	934	2.382	3.549	4.448	139.05865	2918	74628	1.000	2917.75000	8.169	0.746	1.000	0.502		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2917.75000	139.05865:3162	76.96915:2418 79.95617:2782 92.04930:656 94.97935:630 96.95929:4058 108.04490:1704
517	Unknown	934	2.637	3.549	4.594	158.92525	1197	25852	1.000	1197.00000	5.967	0.660	1.000	0.575		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1197.00000	158.92525:1852	null
518	no MS2: O,O-Diethyl thiophosphate	934	2.637	3.549	4.594	169.00995	1458	36470	1.000	1457.62500	5.763	0.731	1.000	0.502		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	169.00940	C4H11O3PS	null	PKUWKAXTAVNIJR-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	1457.62500	169.00995:1684	null
519	low score: 5,6-dihydropenicillic acid	934	2.432	3.549	4.203	170.97722	6305	139690	1.000	6305.25000	13.244	0.880	0.998	0.841		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	170.98529	C8H12O4	Butenolides	XMLBVCBGTUQJHY-UHFFFAOYSA-N	O=C1OC(O)(C(OC)=C1)C(C)C	530	False	True	False	0.00	0.72	0.000	0.000	0.000	0.00	0.00	0.361	6305.25000	170.97722:7612 171.98003:386	65.03870:44590 66.04194:1938 67.01806:746 75.02301:5232 79.95631:154554 80.95598:674 82.99496:20614 83.99846:1484 84.99017:962 85.01028:1004 93.03358:1420184 93.04570:12192 93.17118:1368 93.18164:1334 93.20216:950 93.20960:1042 93.23270:936 93.25317:1266 93.30206:1092 93.34113:1810 93.34792:1370 93.37635:1404 93.39961:1030 93.41895:1300 93.44729:1186 93.46994:1012 93.48596:1340 93.54805:886 93.56813:790 93.66344:704 94.03696:69362 94.93578:1740 108.02097:1240 109.02808:1860 126.98538:832 127.07608:616 172.99272:45816 173.99489:2426
520	4-Pyridoxic acid	934	1.922	3.549	5.353	182.04712	278774	7140595	1.000	278774.30000	80.711	0.733	1.000	0.502		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	182.04590	C8H9NO4	null	HXACOUQIXZGNBF-UHFFFAOYSA-N		430	False	True	True	0.00	0.99	0.929	0.894	0.935	9.00	1.00	1.887	278774.30000	182.04712:341786 183.05011:28576 184.05240:4156	65.00209:1210 67.02090:190 68.99491:4568 69.03384:1202 71.01350:214 79.01804:3752 79.95583:798 80.02216:304 80.04831:564 80.96639:206 81.95299:404 82.02888:326 83.04863:370 84.04535:754 92.04948:17238 93.03400:452 93.05255:1048 94.02887:3188 95.03422:592 96.04528:244 97.02862:192 99.00751:1406 100.01186:930 105.02044:614 106.02878:2304 107.03740:1656 107.04962:1752 108.02002:250 108.04449:187312 108.05756:8770 108.18938:264 108.22633:364 108.24349:192 108.27978:310 108.29457:218 108.30296:204 108.32941:256 108.33997:310 108.37521:354 108.40932:256 108.44786:276 108.46300:284 108.47545:206 108.48547:298 108.52409:300 108.55280:210 108.56107:274 108.62287:252 109.02855:666 109.04771:16996 110.02365:268 110.05946:2638 111.04359:648 112.98428:1664 113.05905:192 120.04424:18664 121.04788:1600 122.02473:1482 123.03139:3906 124.03562:252 136.03906:3820 137.04359:476 137.09575:1146 138.05508:185996 138.06996:5172 138.20073:230 138.23849:194 138.26463:276 138.28809:248 138.30235:286 138.32190:332 138.34666:212 138.37608:264 138.38838:274 138.40707:216 138.44391:320 138.48018:198 138.51031:204 138.51866:248 138.53584:270 138.55432:264 138.58658:254 138.64331:198 138.74046:256 139.05789:18112 139.11392:194 140.06000:1398 152.03523:1550 182.04732:5444 183.04863:452
521	Unknown	934	2.228	3.549	5.198	183.05011	23425	632685	1.000	23425.13000	22.676	0.717	1.000	0.502		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23425.13000	183.05011:28576 184.05240:4156	null
522	Unknown	934	2.483	3.549	4.348	184.05240	3238	80472	1.000	3238.37500	8.473	0.744	1.000	0.502		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3238.37500	184.05240:4156	null
523	low score: 3-(1H-Pyrazol-4-yl)benzoic acid	934	2.534	3.549	4.000	187.05333	1210	34339	1.000	1209.50000	4.157	0.877	1.000	0.868		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	187.05130	C10H8N2O2	null	BXSUQWZHUHROLP-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.116	0.154	0.898	1.00	0.50	1.008	1209.50000	187.05333:1436 188.05487:390	65.00226:2412 65.03900:936 77.03889:6726 79.05474:1566 79.95630:150220 80.02544:1272 80.96420:14892 81.03382:6924 81.95185:3866 81.96169:814 83.01283:10100 91.01799:12998 92.02528:3166 93.03143:606 95.04922:2000 105.03387:7632 106.04118:15282 107.04918:434168 108.02066:69310 108.05237:33266 109.02843:452074 110.03191:24846 111.00777:19270 123.04413:5700 187.00800:19806 188.00964:1272 188.98729:11204
524	low score: Ethanesulfonic acid	934	3.244	3.549	5.198	218.99648	51875	1479329	1.000	51875.13000	28.361	0.850	1.000	0.502		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	219.00020	C2H6O3S	null	CCIVGXIOQKPBKL-UHFFFAOYSA-N		530	False	True	False	0.00	0.93	0.358	0.273	0.920	3.00	1.00	1.255	51875.13000	218.99648:68214 219.99995:5734 220.99327:3350	79.95628:21888 80.96429:2210 81.95266:1260 93.03303:1006 95.01356:890 96.95989:2142 109.02860:1018 121.02853:1058 123.00796:5564 124.01563:80816 125.01932:5790 137.02269:732 137.05969:1256 139.03906:52556 140.04245:4608 218.99733:3800
525	Unknown	934	3.244	3.549	4.203	219.99995	4326	117652	1.000	4103.62500	8.148	0.875	0.997	0.502		[2M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4103.62500	219.99995:5734 220.99327:3350	null
526	Unknown	934	3.244	3.549	4.742	220.99327	2556	67359	1.000	2555.62500	7.026	0.853	1.000	0.502		[2M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2555.62500	220.99327:3350	null
527	low score: (1,1-Dioxido-3-oxo-1,2-benzisothiazol-2(3H)-yl)acetic acid	934	2.281	3.549	5.098	239.99609	8753	262624	1.000	8753.00000	15.092	0.652	1.000	0.365		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	239.99719	C9H7NO5S	null	MQAZHTHFEBUHCD-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.152	0.187	0.836	2.00	0.50	1.028	8753.00000	239.99609:12142 240.99893:1268 241.99277:808	68.99476:2644 79.95705:1390 80.96417:654 112.98454:3278 116.07072:1858 131.03685:1308 132.04364:1132 159.03296:1228 160.04152:35234 161.04471:4436 163.04187:968 239.99527:612
528	no MS2: 2-Isobutyl-1,3-dioxo-2,3-dihydro-1H-Isoindole-5-carboxylic acid	934	2.483	3.549	4.203	246.07977	2016	51175	1.000	2016.25000	6.771	0.782	0.999	0.575		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	246.07719	C13H13NO4	null	AAOFNSJIPAZHQD-UHFFFAOYSA-N		530	False	True	False	0.00	0.97	0.000	0.000	0.000	-1.00	-1.00	0.317	2016.25000	246.07977:2706	null
529	Unknown	934	3.144	3.549	4.397	246.99051	1666	53708	1.000	1448.00000	5.557	0.782	1.000	0.799		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1448.00000	246.99051:2212	74.02398:1364 79.95600:7766 80.96432:2978 96.95879:618 106.98063:682 108.02089:2488 122.03629:3782 123.04153:622 124.03924:2360 130.08621:1418 135.04517:746 149.06154:1550 164.08551:2094 165.05566:768 165.09354:3960 166.05353:1138 166.09688:620 167.03693:748 167.07306:11252 168.07693:1422 245.04825:3504 246.05194:660 247.02583:1482 248.09576:2058 248.97209:20728
530	no MS2: (4-Bromo-2,6-dimethylphenoxy)acetic acid	934	3.095	3.549	4.993	256.97498	2231	68291	1.000	2231.00000	7.133	0.677	1.000	0.287		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	256.98190	C10H11BrO3	null	ADOYAWLBKFVKKZ-UHFFFAOYSA-N		530	False	True	False	0.00	0.79	0.000	0.000	0.000	-1.00	-1.00	0.227	2231.00000	256.97498:2990 257.97873:306	null
531	no MS2: N-(4-Amino-2-chlorophenyl)-5-chloro-2-hydroxybenzamide	934	2.585	3.549	3.951	277.00034	1476	35808	1.000	1476.25000	5.331	0.922	0.994	0.829		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	276.99411	C13H10Cl2N2O2	null	UTLJGBYDUIOYNG-UHFFFAOYSA-N		530	False	True	False	0.00	0.82	0.000	0.000	0.000	-1.00	-1.00	0.245	1476.25000	277.00034:1738	null
532	no MS2: obscurolide A1	934	2.228	3.549	4.300	290.10452	1089	32836	1.000	1088.87500	3.802	0.934	1.000	0.883		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	290.10339	C15H17NO5	Aminobenzoic acids	IZSWILLJDXDGDJ-FARCUNLSSA-N	O=C(O)C1=CC=C(C=C1)NC2CC(=O)OC2C=CC(O)C	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.330	1088.87500	290.10452:1332	null
533	Unknown	934	3.042	3.549	4.944	337.03708	3220	81041	1.000	3219.50000	9.024	0.736	1.000	0.502		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3219.50000	337.03708:4134 338.03940:940	null
534	Unknown	934	2.483	3.549	4.742	370.05945	2193	47475	1.000	2193.12500	7.552	0.904	1.000	0.841		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2193.12500	370.05945:2718 371.06470:504	69.03360:624 79.95639:59618 80.96442:9782 81.95099:604 84.04445:10744 93.03345:974 96.95940:7282 107.04949:5718 108.02079:3514 108.04463:848 109.02859:20012 110.03261:668 112.07649:640 121.02838:4240 122.03648:19114 123.03976:1650 135.04425:32572 136.04834:2122 137.06010:638 140.07158:1442 150.09277:674 154.02718:616 161.06244:1158 168.10440:8860 169.10820:804 172.99393:746 187.00780:4330 188.98746:15124 189.98912:964 191.07259:21446 192.07631:2382 208.09840:19880 209.10139:1958 220.09816:680 236.12915:814 274.14398:2176 288.12292:648 290.13901:4266 291.14185:680 292.15469:123746 293.15753:16394 294.16046:1004 368.07953:930 369.17340:3194 370.09619:22024 370.17535:880 371.09967:5460 372.11200:170774 373.11469:26580 374.11063:2396
535	Unknown	934	2.688	3.549	4.049	516.05951	1035	19740	1.000	1034.62500	5.879	0.690	1.000	0.799		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1034.62500	516.05951:1384	null
536	Unknown	946	2.483	3.597	4.594	82.02890	3220	71995	1.000	3219.75000	9.424	0.771	1.000	0.565		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3219.75000	82.02890:4888	null
537	6-Methyl-1,2,3-oxathiazin-4(3H)-one 2,2-dioxide	946	2.228	3.597	5.301	161.98811	31608	769387	1.000	31608.38000	28.276	0.752	1.000	0.496		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	161.98669	C4H5NO4S	null	YGCFIWIQZPHFLU-UHFFFAOYSA-N		430	False	True	True	0.00	0.99	0.957	0.898	0.936	3.00	1.00	1.901	31608.38000	161.98811:41754 162.99132:2452 163.98477:1880	63.96151:1488 70.02854:980 77.96455:18542 79.95745:2174 82.02891:42846 83.03244:2506 160.04076:630 161.98853:994
538	Unknown	946	2.688	3.597	4.692	162.99132	1783	41765	1.000	1782.62500	6.612	0.763	1.000	0.496		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1782.62500	162.99132:2452 163.98477:1880	null
539	Unknown	946	2.534	3.597	4.843	163.98477	1710	39811	1.000	1709.87500	6.593	0.814	1.000	0.565		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1709.87500	163.98477:1880	null
540	low score: (2E)-4-Hydroxynon-2-enoic acid	946	2.637	3.597	4.155	171.10481	2163	73283	1.000	2162.62500	6.716	0.765	1.000	0.717		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	171.10271	C9H16O3	null	RLNIWODKAMVILO-VOTSOKGWSA-N		530	False	True	False	0.00	0.98	0.014	0.260	0.000	0.00	0.00	0.626	2162.62500	171.10481:2486	65.03852:4914 66.03426:4554 79.95606:18220 82.99476:1940 93.03355:145358 94.02901:53200 172.99248:4658 173.98900:1290
541	low score: FT-PFSA; C3H5F3O3S	946	3.347	3.597	4.448	176.98779	8941	231649	1.000	8826.62500	13.357	0.802	0.997	0.496		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	176.98387	C3H5F3O3S	PFSA	XKPFLKWPESVZJF-UHFFFAOYSA-N	O=S(=O)(O)CCC(F)(F)F	530	False	True	False	0.00	0.93	0.169	0.256	0.579	3.00	0.43	0.940	8826.62500	176.98779:11040 177.99243:874	65.03918:1122 69.03383:1446 79.95659:3148 80.96434:1750 81.95226:4506 93.03353:37874 94.02969:2532 94.03692:5030 95.02504:1410 95.03815:3094 97.02875:9572 98.99014:1470 99.00773:6016 174.98810:1620 176.98721:866
542	Unknown	946	2.841	3.597	4.348	185.13077	2943	68959	1.000	2943.12500	7.793	0.908	1.000	0.988		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2943.12500	185.13077:4356 186.13388:476	null
543	no MS2: 1-Benzimidazolepropionic acid	946	3.194	3.597	4.252	189.06808	1563	45378	1.000	1540.62500	5.669	0.792	0.994	0.705		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	189.06700	C10H10N2O2	null	XKGRXBQGCQJOHQ-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.330	1540.62500	189.06808:1836 190.07019:434	null
544	low score: 3-Methoxy-4-hydroxyphenylglycol sulfate	946	2.688	3.597	4.102	263.02356	1033	24021	1.000	1033.00000	5.570	0.870	0.998	0.673		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	263.02310	C9H12O7S	null	SBKADJXSGGTEPN-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.173	0.604	0.253	2.00	0.20	1.006	1033.00000	263.02026:1250	79.95618:732 107.03667:792 107.04884:1070 124.01535:2058 183.03027:1858 186.02344:1242
545	low score: N2-Acetyl-N-(2-(4-hydroxyphenyl)ethyl)-.alpha.-glutamine	946	3.194	3.597	4.742	307.13123	3104	95821	1.000	3048.37500	7.257	0.808	0.998	0.494		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	307.12991	C15H20N2O5	null	QKTVHZCBVNESSR-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.373	0.457	0.847	1.00	0.33	1.249	3048.37500	307.13123:3598 309.14111:368	79.95636:5558 80.96469:2108 81.95252:592 96.95912:4806 106.97975:1402 121.02846:2408 124.00644:7620 306.10059:1398 306.13770:692 307.13049:5254 308.13580:1292 308.15396:2022
546	low score: Daidzein 4'-sulfate	946	2.228	3.597	4.594	333.00760	22442	534367	1.000	22441.75000	22.818	0.802	1.000	0.823		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	333.00751	C15H10O7S	null	CQRHJEVIKOKQMO-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.499	0.518	0.925	3.00	1.00	1.484	22441.75000	333.00760:26822 334.01062:3954	79.95672:2760 80.96406:1094 91.01827:20502 92.02246:1020 93.03355:2198 96.96003:708 119.05022:1652 121.02869:6696 132.02104:840 133.02869:3184 135.00781:25138 135.04384:898 136.01138:1128 148.01711:1596 149.02484:70140 150.02805:4320 180.05971:808 196.05428:862 197.06189:1018 208.05339:1718 209.06137:2464 223.03993:786 224.04788:2674 225.05521:2166 252.04311:918 253.04959:81040 254.05305:13268 255.06531:65008 256.06824:7408 257.08063:786 332.11725:776 333.00681:2364 334.00955:850 334.16983:1110 335.02338:8790 336.02478:1490
547	Unknown	946	2.382	3.597	4.993	334.01062	3764	92887	1.000	3763.50000	8.910	0.776	1.000	0.705		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3763.50000	334.01062:3954	null
548	low score: [6-Hydroxy-7-methyl-8-oxo-3-[(E)-prop-1-enyl]-5,6-dihydro-1H-isochromen-7-yl] 4-hydroxy-2-methoxy-6-methylbenzoate	946	3.144	3.597	4.496	399.14786	6495	280450	1.000	5944.12500	7.900	0.638	0.999	0.496		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	399.14490	C22H24O7	null	KFFKMHLZUAKCOH-AATRIKPKSA-N		530	False	True	False	0.00	0.96	0.447	0.674	0.837	1.00	0.33	1.374	5944.12500	399.14786:7522 400.14667:2500	79.95625:2216 80.96373:1000 96.95911:15202 98.95467:764 113.02356:1004 124.00845:1132 124.01471:1298 139.03873:2264 161.98685:672 218.99638:2780 371.15482:650 397.13245:962 398.16599:732 399.14697:21198 400.14777:4894 401.16177:4372 401.19766:940 402.16702:1050 402.19589:850
549	Unknown	959	3.194	3.648	4.348	135.97011	3983	146414	133.266	25.97259	7.110	0.674	1.000	0.552		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	25.97259	135.97011:4614 137.96799:380	76.96920:3050 92.04873:1234 94.97852:1358 96.95934:764 108.04475:1780 120.04463:698 138.05559:972
550	low score: 2-Hydroxyoctanoic acid	959	2.382	3.648	4.742	159.10437	3815	180342	1.000	3815.25000	7.315	0.588	1.000	0.452		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	159.10271	C8H16O3	null	JKRDADVRIYVCCY-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.182	0.189	0.856	1.00	0.50	1.047	3815.25000	159.10437:3818 160.10455:624 161.09819:11198	63.96107:1458 70.02894:836 77.96460:16248 79.95562:3264 82.02895:20294 113.09647:1478
551	no MS2: Methyl perillate	959	2.382	3.648	4.843	161.09819	8333	239173	1.000	8333.37500	13.307	0.737	1.000	0.712		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	161.09720	C11H16O2	null	JMMLJZJUVKEVCK-SECBINFHSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	8333.37500	161.09819:11198 162.10197:1106	null
552	low score: 3-(3-Chloro-5-isoxazolyl)propanoic acid	959	3.500	3.648	4.896	173.98878	78521	2238177	1.000	77706.88000	23.040	0.630	1.000	0.194		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	173.99631	C6H6ClNO3	null	ZGQBVKLPCMHTEI-UHFFFAOYSA-N		530	False	True	False	0.00	0.75	0.351	0.374	0.855	6.00	0.75	1.149	77706.88000	173.98878:100254 174.98965:18630 175.98584:3854	65.00205:398 65.03872:18412 66.03403:8064 67.01750:412 69.03341:582 75.00790:978 75.02297:2480 79.95636:89438 80.95581:932 80.96332:1000 81.95215:3716 82.99566:558 83.99796:504 84.99166:564 85.01185:588 93.03366:727332 93.04584:14060 93.14497:408 93.15493:494 93.16348:776 93.18222:596 93.19028:674 93.21011:654 93.22923:688 93.25015:714 93.28521:638 93.30035:678 93.32217:670 93.34061:1112 93.36808:916 93.39075:516 93.40591:674 93.43237:582 93.47132:726 93.48845:738 93.52352:660 93.58908:520 93.61037:466 94.02899:147006 95.03234:7154 96.03333:832 97.02842:6186 99.08093:906 108.02042:510 109.02903:1538 172.99263:29990 173.98918:3044 174.98895:2082 176.98846:770
553	low score: Pencolide	959	2.534	3.648	4.546	194.04720	6887	186104	1.000	6887.37500	12.469	0.703	0.999	0.493		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	194.04590	C9H9NO4	null	NFDKQFGUQFNACT-UTCJRWHESA-N		530	False	True	False	0.00	0.99	0.527	0.685	0.579	4.00	0.18	1.325	6887.37500	194.04720:8686 195.04851:784	66.03387:2162 79.95565:836 95.95125:658 107.03659:2732 108.04460:10450 109.02755:1322 110.03171:4488 111.03400:974 152.03557:842
554	low score: 4-(2,5-Dimethylphenyl)-4-oxobutanoic acid	959	2.534	3.648	4.448	205.08670	3225	114845	1.000	3225.12500	7.147	0.647	0.998	0.452		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	205.08701	C12H14O3	null	XWTZKGVORJIFAF-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.144	0.156	0.866	1.00	1.00	1.105	3225.12500	205.08670:3810	69.03346:1162 71.04936:5604 79.95640:21802 80.96419:4284 81.95185:636 82.02854:692 96.95938:632 99.04340:642 108.02056:16660 109.02517:2526 122.03725:1136 123.04391:12740 124.04018:2302 125.02411:3580 127.03896:2876 145.06601:1142 161.09807:1688 206.99815:1396
555	low score: 3-[5-(4-Pyridinyl)-4H-1,2,4-triazol-3-yl]pyridine	959	2.330	3.648	4.594	222.08023	4232	125680	1.000	4231.87500	9.941	0.641	1.000	0.328		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	222.07851	C12H9N5	null	WIHUWTSKKGOEGI-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.265	0.336	0.847	1.00	0.50	1.158	4231.87500	222.08023:6040 223.08588:726 224.07504:378	63.96122:3646 78.98495:2920 79.95618:9450 80.96375:1430 81.95222:1870 96.95914:2242 106.98003:820 124.01575:5928 125.01855:3242 126.02042:714 139.03900:3550 140.04193:2218 141.04236:610 222.08049:3114
556	Unknown	959	2.432	3.648	4.546	228.16034	1825	49555	1.000	1825.37500	6.101	0.853	1.000	0.495		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1825.37500	228.16034:2492 229.16614:320	null
557	low score: N-(2-Pyrazinyl)benzenesulfonamide	959	3.194	3.648	4.448	234.02565	44567	1326478	1.000	44567.25000	28.232	0.695	0.999	0.625		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	234.03430	C10H9N3O2S	null	KAPFAVLCJMCLFV-UHFFFAOYSA-N		530	False	True	False	0.00	0.69	0.016	0.388	0.000	0.00	0.00	0.546	44567.25000	234.02565:51358 235.02827:4576 236.02142:4412	79.95651:2784 80.96382:722 96.95866:938 108.04436:620 123.00848:982 134.05856:712 138.03180:1216 139.00752:786 140.01073:726 152.07275:834 153.05670:1406 155.03740:686
558	Unknown	959	2.483	3.648	4.448	235.02827	4172	128635	1.000	4171.50000	8.708	0.677	0.998	0.552		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4171.50000	235.02827:4576 236.02142:4412 237.02376:302	null
559	Unknown	959	2.483	3.648	4.496	236.02142	3732	118616	1.000	3732.00000	7.738	0.721	0.997	0.552		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3732.00000	236.02142:4412 237.02376:302	79.95625:8110 80.96360:2568 96.95763:782 106.97932:1288 109.02784:2268 123.00712:1346 124.00689:3768 139.99164:710 155.03590:846 236.05887:3424
560	low score: 2-Chloro-N-{phenyl[2-(trifluoromethyl)-1H-1,3-benzodiazol-5-yl]methyl}acetamide	959	3.296	3.648	4.203	366.06470	1567	40049	1.000	1490.25000	5.538	0.746	1.000	0.561		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	366.06259	C17H13ClF3N3O	null	XOPMOURJFBEDNH-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.143	0.219	0.877	1.00	0.17	0.990	1490.25000	366.06470:2342 367.06961:536	79.95667:2758 84.04421:1086 96.95848:2966 107.04878:1216 108.04469:1252 109.02839:988 138.05510:3584 159.04675:906 161.06313:682 182.04742:2936 187.00844:1604 286.10669:2352 288.12433:2560 364.17993:3018 366.06421:922 367.15915:606 368.07971:2046 369.17328:1722 370.09576:2528
